Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-04-29,04:51:00,CNR8457250,Cancelled by Customer,397795,Auto,Area 37,Area 41,,,1,AC is not working,0,,0,,,,,
2025-04-29,23:07:00,CNR7428548,Success,662978,Mini,Area 21,Area 35,2.93,8.75,0,,0,,0,,509.21,5.47,4.5,4.1
2025-04-03,04:55:00,CNR4501538,Success,314764,Prime Sedan,Area 33,Area 2,9.73,11.07,0,,0,,0,,107.29,19.36,4.4,3.5
2025-04-20,23:31:00,CNR8238569,Success,142228,Prime Sedan,Area 34,Area 38,8.79,3.2,0,,0,,0,,1207.42,10.01,3.4,3.5
2025-04-29,18:41:00,CNR3709619,Success,927832,Mini,Area 33,Area 32,8.48,10.98,0,,0,,0,,109.41,11.85,4.5,4
2025-04-15,23:03:00,CNR1333629,Cancelled by Customer,302379,eBike,Area 3,Area 46,,,1,Wrong Address,0,,0,,,,,
2025-04-10,19:43:00,CNR1576253,Success,914499,Auto,Area 11,Area 19,7.35,9.66,0,,0,,0,,293.22,18.47,4.7,3.7
2025-04-19,04:58:00,CNR7227665,Success,911677,Prime Sedan,Area 25,Area 44,8.89,3.92,0,,0,,0,,609.16,12.73,3.8,3.5
2025-04-16,15:19:00,CNR5466603,Success,566867,Prime SUV,Area 30,Area 31,3.25,7.47,0,,0,,0,,305.12,9.04,3.3,3.5
2025-04-05,03:59:00,CNR8367260,Success,646058,eBike,Area 45,Area 11,9.97,5.05,0,,0,,0,,603.42,19.18,4.9,3.3
2025-04-09,09:55:00,CNR4521418,Success,876370,eBike,Area 14,Area 13,3.71,11.52,0,,0,,0,,91.63,3.12,4.1,4.8
2025-04-04,09:10:00,CNR9575187,Cancelled by Driver,433777,eBike,Area 20,Area 44,,,0,,1,Customer related issue,0,,,,,
2025-04-30,03:18:00,CNR9501894,Incomplete,369988,Bike,Area 28,Area 37,,,0,,0,,1,Customer Demand,,,,
2025-04-21,00:43:00,CNR6246486,Cancelled by Driver,885084,eBike,Area 25,Area 49,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-25,23:34:00,CNR6796051,Cancelled by Customer,304092,Prime Sedan,Area 3,Area 42,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-24,19:28:00,CNR1627828,Success,882991,Bike,Area 6,Area 43,2.74,9.33,0,,0,,0,,96.4,11.68,3.6,4.7
2025-04-03,06:02:00,CNR4739919,Success,459295,eBike,Area 21,Area 24,4.44,5.44,0,,0,,0,,93.68,2.15,4.6,3.5
2025-04-03,20:18:00,CNR9751287,Other,809207,Mini,Area 2,Area 36,,,0,,0,,0,,,,,
2025-04-18,10:55:00,CNR2241025,Success,600102,Mini,Area 18,Area 30,4.26,8.33,0,,0,,0,,199.06,8.67,4.3,3.3
2025-04-05,10:56:00,CNR4346934,Success,354792,Prime Plus,Area 32,Area 46,3.7,10.2,0,,0,,0,,693.24,20.32,3.3,4.1
2025-04-25,07:57:00,CNR4466423,Success,895991,Prime SUV,Area 45,Area 3,6.11,8.02,0,,0,,0,,402.25,17.24,4.4,4.1
2025-04-08,18:57:00,CNR4318000,Other,866318,Mini,Area 3,Area 44,,,0,,0,,0,,,,,
2025-04-27,18:47:00,CNR8806566,Success,799245,Prime SUV,Area 48,Area 4,3.74,5.57,0,,0,,0,,701.09,3.84,4.9,4.7
2025-04-23,20:48:00,CNR9397668,Success,710558,Prime SUV,Area 30,Area 47,6.69,10.97,0,,0,,0,,1203.06,12.37,4.3,3.6
2025-04-11,15:03:00,CNR6684275,Success,604150,Auto,Area 14,Area 29,4.64,6.89,0,,0,,0,,300.62,15.75,3.7,4.7
2025-04-23,17:46:00,CNR8046499,Success,606506,Prime Plus,Area 42,Area 7,4.06,8.39,0,,0,,0,,607.19,23.72,4.8,4.8
2025-04-19,23:27:00,CNR3989926,Other,523849,Prime Plus,Area 9,Area 46,,,0,,0,,0,,,,,
2025-04-07,16:31:00,CNR0914262,Success,421255,Bike,Area 24,Area 20,6.99,10.46,0,,0,,0,,95.3,3.36,3.6,4.9
2025-04-25,14:38:00,CNR0664949,Other,350650,eBike,Area 6,Area 1,,,0,,0,,0,,,,,
2025-04-26,17:04:00,CNR6101808,Success,952624,Prime Plus,Area 46,Area 20,6.46,5.56,0,,0,,0,,607.73,7.74,4.8,3
2025-04-09,04:36:00,CNR6917687,Success,121301,Bike,Area 36,Area 9,2.71,7.06,0,,0,,0,,203.38,6.52,3.9,3.5
2025-04-19,18:39:00,CNR6937272,Success,596281,Prime Plus,Area 44,Area 28,7.57,6.2,0,,0,,0,,690.13,17.63,3.9,4.7
2025-04-11,20:25:00,CNR4866131,Success,477789,eBike,Area 18,Area 25,7.81,4.56,0,,0,,0,,106.49,12.39,3.3,3.2
2025-04-21,00:18:00,CNR5902353,Success,154561,Prime Plus,Area 27,Area 8,5.43,6.33,0,,0,,0,,292.66,2.64,4.5,3.9
2025-04-18,04:42:00,CNR9282304,Cancelled by Driver,635317,Prime SUV,Area 33,Area 29,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-05,20:17:00,CNR1498635,Cancelled by Driver,524206,Prime Plus,Area 32,Area 11,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-21,12:20:00,CNR9727716,Success,668079,Bike,Area 43,Area 9,6.13,9.63,0,,0,,0,,197.99,11.04,4.3,4.8
2025-04-12,00:47:00,CNR1392291,Cancelled by Driver,937734,eBike,Area 49,Area 31,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-13,16:10:00,CNR0512519,Success,887695,Prime SUV,Area 8,Area 32,8.4,10.1,0,,0,,0,,609.69,4.74,4.8,3.8
2025-04-03,22:01:00,CNR2610097,Cancelled by Driver,299181,Prime Sedan,Area 22,Area 16,,,0,,1,More than permitted people in there,0,,,,,
2025-04-11,20:52:00,CNR4798312,Success,407528,Auto,Area 9,Area 15,5.96,6.9,0,,0,,0,,208.65,9.15,3.3,3.1
2025-04-14,11:11:00,CNR4738125,Cancelled by Driver,825822,Bike,Area 41,Area 6,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-17,03:09:00,CNR3705909,Other,447557,Mini,Area 45,Area 49,,,0,,0,,0,,,,,
2025-04-20,22:20:00,CNR6202314,Cancelled by Customer,307142,Bike,Area 9,Area 31,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-14,07:32:00,CNR0329393,Cancelled by Driver,866719,Mini,Area 46,Area 6,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-22,08:34:00,CNR8233452,Success,153812,Bike,Area 45,Area 7,2.28,5.37,0,,0,,0,,196.95,3.38,4.4,4.8
2025-04-25,07:06:00,CNR3921586,Success,781301,Mini,Area 10,Area 23,7.95,5.31,0,,0,,0,,590.34,11.73,4.9,4.8
2025-04-17,01:20:00,CNR2607019,Incomplete,304139,Auto,Area 31,Area 4,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-05,17:25:00,CNR0442140,Success,873278,Mini,Area 1,Area 36,7.78,6.58,0,,0,,0,,698.86,10.38,3.2,3.3
2025-04-01,07:56:00,CNR5567972,Success,666088,Bike,Area 30,Area 42,4.52,6.86,0,,0,,0,,605.52,10.24,3.2,4.1
2025-04-07,14:08:00,CNR0048380,Cancelled by Customer,896686,Prime Plus,Area 13,Area 46,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-23,03:03:00,CNR6710352,Success,624236,Bike,Area 9,Area 26,2.15,10.19,0,,0,,0,,506.57,20.38,4,4.4
2025-04-30,14:36:00,CNR6538889,Success,122033,Mini,Area 45,Area 38,5.96,11.28,0,,0,,0,,609.32,8.94,3.9,3.3
2025-04-19,11:40:00,CNR1065616,Success,368497,eBike,Area 47,Area 24,8.01,4.97,0,,0,,0,,1200.99,9.32,4.8,3
2025-04-27,23:47:00,CNR3994449,Other,243463,Auto,Area 18,Area 8,,,0,,0,,0,,,,,
2025-04-27,06:56:00,CNR8752194,Success,300624,Prime Sedan,Area 43,Area 36,5.41,11.95,0,,0,,0,,691.54,21.41,4.8,4.4
2025-04-05,22:26:00,CNR4107997,Success,687386,Mini,Area 13,Area 39,6.21,3.55,0,,0,,0,,1208.51,13.3,4.4,3.5
2025-04-18,06:38:00,CNR1116014,Cancelled by Customer,597783,Prime Sedan,Area 8,Area 12,,,1,AC is not working,0,,0,,,,,
2025-04-18,02:04:00,CNR8699280,Success,867983,Prime Sedan,Area 44,Area 12,7.81,5.81,0,,0,,0,,406.15,18.64,4.2,4.1
2025-04-13,22:05:00,CNR8912692,Success,122536,Mini,Area 20,Area 10,4.22,9.93,0,,0,,0,,799.57,12.29,4.8,3.8
2025-04-10,01:18:00,CNR9592465,Success,768268,Mini,Area 39,Area 27,8.89,10.6,0,,0,,0,,195.16,19.39,3.6,3.5
2025-04-25,10:55:00,CNR8288874,Cancelled by Driver,241694,Prime Plus,Area 39,Area 40,,,0,,1,Customer related issue,0,,,,,
2025-04-29,13:39:00,CNR8714862,Incomplete,842442,Auto,Area 2,Area 41,,,0,,0,,1,Customer Demand,,,,
2025-04-11,00:28:00,CNR2755555,Success,580189,Bike,Area 9,Area 25,9.66,7.45,0,,0,,0,,402.33,1.93,4.3,4.9
2025-04-16,13:18:00,CNR5530049,Success,324272,Prime Sedan,Area 49,Area 25,10,11.21,0,,0,,0,,303.53,5.08,3.3,4.7
2025-04-07,11:34:00,CNR9151844,Success,884772,Prime Plus,Area 22,Area 46,2.72,4.78,0,,0,,0,,97.83,3.69,4.6,4.3
2025-04-08,19:02:00,CNR4507346,Success,893379,eBike,Area 17,Area 39,3.06,7.07,0,,0,,0,,605.69,11.39,3.2,3.6
2025-04-27,04:59:00,CNR5079007,Success,896001,Bike,Area 16,Area 9,6.65,4.6,0,,0,,0,,696.9,17.16,4.2,3.5
2025-04-17,17:40:00,CNR0891142,Cancelled by Driver,114185,Mini,Area 22,Area 4,,,0,,1,More than permitted people in there,0,,,,,
2025-04-12,19:01:00,CNR5844469,Success,393519,Mini,Area 40,Area 38,3.52,7.58,0,,0,,0,,1006.36,1.78,4.8,3.6
2025-04-30,22:50:00,CNR3413085,Success,255805,Prime SUV,Area 26,Area 29,9.87,11.01,0,,0,,0,,391.41,23.88,3.9,3.3
2025-04-21,10:15:00,CNR2429063,Cancelled by Driver,832894,Prime Sedan,Area 19,Area 41,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-13,00:49:00,CNR6482148,Incomplete,254848,Mini,Area 4,Area 46,,,0,,0,,1,Other Issue,,,,
2025-04-30,12:28:00,CNR0117450,Cancelled by Driver,900478,Prime SUV,Area 12,Area 48,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-30,17:52:00,CNR3053751,Success,147355,Prime Plus,Area 32,Area 29,2.54,3.6,0,,0,,0,,509.52,24,4.7,4.1
2025-04-06,20:09:00,CNR4708068,Other,263768,Mini,Area 39,Area 16,,,0,,0,,0,,,,,
2025-04-16,05:19:00,CNR2562139,Success,206083,Bike,Area 13,Area 29,7.1,4.9,0,,0,,0,,593.75,5.56,3.9,5
2025-04-08,14:17:00,CNR5212862,Incomplete,354052,eBike,Area 42,Area 6,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-23,14:37:00,CNR9516206,Other,829667,Auto,Area 27,Area 40,,,0,,0,,0,,,,,
2025-04-20,20:24:00,CNR7363537,Cancelled by Customer,660583,Bike,Area 11,Area 18,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-17,01:34:00,CNR0141202,Success,912187,Bike,Area 49,Area 2,3.13,7.08,0,,0,,0,,99.73,9.67,4,4.2
2025-04-11,05:24:00,CNR9063794,Success,214545,eBike,Area 4,Area 46,9.6,7.58,0,,0,,0,,292.59,20.63,3.4,4
2025-04-05,16:03:00,CNR1822598,Success,571975,Bike,Area 18,Area 7,6.43,10.18,0,,0,,0,,790.89,10.68,4.3,4.8
2025-04-27,13:23:00,CNR0797870,Other,574579,eBike,Area 49,Area 23,,,0,,0,,0,,,,,
2025-04-15,04:25:00,CNR8249250,Success,700636,Bike,Area 30,Area 1,3.17,10.72,0,,0,,0,,192.54,6.99,4.3,4.6
2025-04-10,18:52:00,CNR3281158,Success,560497,Auto,Area 31,Area 44,2.49,9.32,0,,0,,0,,597.58,12.3,3.3,3.6
2025-04-24,07:01:00,CNR4803054,Success,306087,eBike,Area 23,Area 35,8.81,7.34,0,,0,,0,,794.13,11.18,3.5,3.3
2025-04-29,22:14:00,CNR2368452,Success,882278,Prime Sedan,Area 2,Area 29,3.79,7.27,0,,0,,0,,602.59,17.33,4.6,3
2025-04-28,14:13:00,CNR3510831,Success,425091,Prime SUV,Area 26,Area 29,10,6.58,0,,0,,0,,601.45,9.78,4.8,4.5
2025-04-20,19:15:00,CNR0800761,Other,284225,Prime Sedan,Area 46,Area 36,,,0,,0,,0,,,,,
2025-04-25,22:42:00,CNR1191175,Cancelled by Driver,692151,Bike,Area 6,Area 39,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-29,03:34:00,CNR7274096,Success,112554,Prime Sedan,Area 13,Area 13,5.16,11.43,0,,0,,0,,502.16,24.42,4,3.1
2025-04-09,03:00:00,CNR0309109,Success,489327,Auto,Area 23,Area 22,7.36,7.07,0,,0,,0,,393.79,2.69,4.6,3.5
2025-04-13,05:56:00,CNR9303783,Success,909755,Mini,Area 13,Area 46,7.91,7.25,0,,0,,0,,1190.37,20.83,3.5,4.6
2025-04-12,03:02:00,CNR8194672,Success,969809,Auto,Area 44,Area 4,8.53,8.35,0,,0,,0,,1196.96,5.22,3.2,4.4
2025-04-09,16:44:00,CNR7537846,Success,436513,Prime Plus,Area 46,Area 39,4.96,3.73,0,,0,,0,,400.83,17.78,3.8,5
2025-04-05,10:03:00,CNR7592327,Cancelled by Driver,444588,Prime SUV,Area 50,Area 34,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-26,13:05:00,CNR7099509,Other,542292,Mini,Area 20,Area 23,,,0,,0,,0,,,,,
2025-04-13,14:26:00,CNR4319183,Success,194940,Prime Sedan,Area 24,Area 21,5.14,3.37,0,,0,,0,,698.5,16.27,4.3,3.4
2025-04-20,14:43:00,CNR0588183,Incomplete,939567,Auto,Area 50,Area 4,,,0,,0,,1,Customer Demand,,,,
2025-04-16,02:19:00,CNR1451667,Cancelled by Driver,682516,Auto,Area 39,Area 11,,,0,,1,More than permitted people in there,0,,,,,
2025-04-01,21:31:00,CNR3142525,Cancelled by Driver,509174,Prime Sedan,Area 42,Area 49,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-04,00:01:00,CNR9063198,Cancelled by Driver,842580,Mini,Area 47,Area 22,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-12,11:24:00,CNR3993370,Success,108002,Prime Sedan,Area 31,Area 19,8.04,5.39,0,,0,,0,,1208.85,11.91,3.1,3
2025-04-22,10:31:00,CNR3031396,Success,164311,Prime Plus,Area 8,Area 35,2.82,7.44,0,,0,,0,,505.95,15.6,3.1,4
2025-04-15,18:59:00,CNR7481233,Success,461927,Prime Plus,Area 4,Area 45,5.75,9.39,0,,0,,0,,208.27,20.65,3.9,3.1
2025-04-03,03:16:00,CNR2168455,Success,627166,Prime SUV,Area 32,Area 7,3.7,4.27,0,,0,,0,,392.03,8.38,4.7,4.1
2025-04-28,19:17:00,CNR6588247,Success,239225,Prime SUV,Area 38,Area 37,2.53,3.18,0,,0,,0,,207.59,9.2,4.3,3.4
2025-04-15,01:01:00,CNR3173361,Success,176917,Auto,Area 45,Area 37,5.82,9.94,0,,0,,0,,400.96,7.87,4.6,3.7
2025-04-15,06:17:00,CNR1272938,Success,113193,Prime Sedan,Area 31,Area 29,4.72,7.61,0,,0,,0,,201.33,7.5,3.1,3.6
2025-04-03,07:54:00,CNR9220658,Cancelled by Driver,675186,Mini,Area 44,Area 34,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-07,15:16:00,CNR5292250,Cancelled by Driver,672871,Prime Sedan,Area 20,Area 35,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-09,04:00:00,CNR0312690,Success,386522,Mini,Area 28,Area 33,4.93,10.5,0,,0,,0,,207.69,17.12,4.3,4.4
2025-04-03,16:39:00,CNR3615985,Incomplete,622236,Prime Sedan,Area 34,Area 2,,,0,,0,,1,Customer Demand,,,,
2025-04-21,21:18:00,CNR9518399,Other,365582,Prime Sedan,Area 41,Area 36,,,0,,0,,0,,,,,
2025-04-13,12:32:00,CNR2098273,Success,672801,Auto,Area 20,Area 19,4.26,10.33,0,,0,,0,,993.99,15.68,4.3,3.6
2025-04-12,02:34:00,CNR6382951,Cancelled by Driver,983765,Prime Sedan,Area 40,Area 33,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-28,18:38:00,CNR0610858,Success,855878,Prime SUV,Area 48,Area 29,8.43,7.15,0,,0,,0,,200.78,23.87,4.9,3.4
2025-04-02,18:43:00,CNR3229711,Success,223455,Prime Sedan,Area 35,Area 18,9.19,3.02,0,,0,,0,,1190.17,14.46,3.2,3.2
2025-04-15,14:56:00,CNR4223739,Incomplete,713130,eBike,Area 41,Area 10,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-06,14:22:00,CNR9309159,Cancelled by Driver,280318,Prime SUV,Area 49,Area 35,,,0,,1,Customer related issue,0,,,,,
2025-04-20,10:43:00,CNR7275032,Success,482028,Prime Sedan,Area 27,Area 22,7.36,10.45,0,,0,,0,,1009.93,1.76,4.2,4.2
2025-04-23,17:54:00,CNR0399849,Cancelled by Driver,352580,Mini,Area 30,Area 1,,,0,,1,More than permitted people in there,0,,,,,
2025-04-20,16:31:00,CNR0191263,Success,881717,Mini,Area 24,Area 39,5.76,8.64,0,,0,,0,,807.97,5.76,4.9,4.6
2025-04-03,10:26:00,CNR9682788,Success,364139,Mini,Area 12,Area 30,2.18,10.73,0,,0,,0,,91.43,17.15,3,4.1
2025-04-25,03:21:00,CNR5288563,Success,112471,Mini,Area 45,Area 36,2.9,4.97,0,,0,,0,,195.9,2.08,4.3,3.9
2025-04-27,06:31:00,CNR6088152,Success,558899,Auto,Area 35,Area 5,5.71,10.98,0,,0,,0,,808.77,3.74,4,3.4
2025-04-17,05:07:00,CNR2930706,Cancelled by Customer,413793,Bike,Area 21,Area 23,,,1,Change of plans,0,,0,,,,,
2025-04-25,23:03:00,CNR8294784,Success,823699,Prime Sedan,Area 7,Area 12,6.63,8.55,0,,0,,0,,208.61,9.84,3.6,4.7
2025-04-29,17:07:00,CNR8214271,Success,655627,eBike,Area 40,Area 31,2.36,7.51,0,,0,,0,,503.48,6.91,4.9,4.4
2025-04-17,16:23:00,CNR4717394,Other,984229,Bike,Area 33,Area 43,,,0,,0,,0,,,,,
2025-04-03,23:57:00,CNR8458610,Success,273309,Auto,Area 48,Area 14,7.93,4.94,0,,0,,0,,409.55,14.64,4.9,3.3
2025-04-24,16:51:00,CNR9206368,Success,181766,eBike,Area 42,Area 30,8.42,8.95,0,,0,,0,,1203.39,20.9,4.3,3.4
2025-04-10,11:39:00,CNR5278842,Success,921631,Prime Sedan,Area 49,Area 9,3.08,6.89,0,,0,,0,,408.92,7.77,3.6,3.5
2025-04-19,17:37:00,CNR2194601,Other,207406,Auto,Area 20,Area 34,,,0,,0,,0,,,,,
2025-04-02,12:19:00,CNR4269889,Cancelled by Customer,831252,Mini,Area 30,Area 24,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-17,06:23:00,CNR8343506,Success,251744,Bike,Area 20,Area 22,5.38,5.89,0,,0,,0,,107.45,16.35,4.5,4.5
2025-04-11,06:34:00,CNR5700045,Success,449358,Prime Plus,Area 48,Area 44,9.55,3.97,0,,0,,0,,593.99,3.52,4.7,4.9
2025-04-18,02:24:00,CNR6590961,Incomplete,969349,Prime Plus,Area 24,Area 11,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-21,23:37:00,CNR4242027,Other,540856,eBike,Area 40,Area 34,,,0,,0,,0,,,,,
2025-04-15,04:05:00,CNR6555553,Success,816878,Auto,Area 42,Area 16,9.98,8,0,,0,,0,,1207.24,12.87,3.9,3.2
2025-04-21,06:48:00,CNR1733780,Success,628088,Mini,Area 9,Area 46,8.14,9.55,0,,0,,0,,194.85,4.25,4.4,4.2
2025-04-04,20:55:00,CNR3033487,Success,904389,Prime SUV,Area 29,Area 3,8.03,5.93,0,,0,,0,,792.22,12.43,3.2,3.1
2025-04-23,00:58:00,CNR6472424,Cancelled by Driver,606311,eBike,Area 27,Area 31,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-10,02:26:00,CNR5131604,Success,908046,Prime Sedan,Area 15,Area 11,7.79,10.19,0,,0,,0,,105.77,20.67,4.3,4.2
2025-04-21,13:10:00,CNR4749970,Success,465701,Mini,Area 20,Area 8,2.6,6.02,0,,0,,0,,108.52,6.58,3.2,3.9
2025-04-06,11:13:00,CNR9180792,Success,127180,Mini,Area 47,Area 10,8.7,10.89,0,,0,,0,,699.54,11.76,4.7,4.2
2025-04-06,15:27:00,CNR6659395,Incomplete,521414,Mini,Area 2,Area 12,,,0,,0,,1,Customer Demand,,,,
2025-04-12,21:23:00,CNR7697006,Success,207156,Prime Sedan,Area 10,Area 9,7.98,8.5,0,,0,,0,,597.7,24.73,3.8,3.7
2025-04-22,19:22:00,CNR8167245,Success,761246,Auto,Area 31,Area 45,9.1,11.64,0,,0,,0,,606.03,19.07,4.5,3.6
2025-04-04,06:09:00,CNR1439784,Success,848141,eBike,Area 34,Area 7,3.17,11.05,0,,0,,0,,308.54,12.65,4,4.2
2025-04-12,12:08:00,CNR0957433,Success,724611,Auto,Area 36,Area 29,4.09,10.46,0,,0,,0,,592.41,9.56,3.8,3.7
2025-04-10,11:55:00,CNR3542762,Success,325135,Prime Sedan,Area 36,Area 30,3.31,9.38,0,,0,,0,,1198.52,6.67,4.1,4.6
2025-04-04,03:37:00,CNR3599055,Success,344022,eBike,Area 47,Area 30,8.35,9.25,0,,0,,0,,1194.27,6.22,4.2,4.2
2025-04-11,22:35:00,CNR5239840,Success,377529,eBike,Area 15,Area 17,9.08,9.47,0,,0,,0,,307.69,21.1,3.3,3.9
2025-04-17,02:19:00,CNR6139206,Cancelled by Customer,380238,Mini,Area 17,Area 49,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-18,00:56:00,CNR8055890,Success,838398,Auto,Area 2,Area 1,4.32,11.77,0,,0,,0,,602.59,17.42,3.6,3
2025-04-11,11:30:00,CNR1722354,Cancelled by Driver,391942,eBike,Area 36,Area 31,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-18,22:46:00,CNR6747669,Success,136682,Auto,Area 42,Area 36,9.71,9.54,0,,0,,0,,104.07,12.21,3.8,4.4
2025-04-18,10:10:00,CNR8815179,Success,839501,Prime Sedan,Area 29,Area 6,2.24,10.8,0,,0,,0,,95.5,7.57,4.2,4.7
2025-04-22,17:56:00,CNR9159334,Success,847785,Prime SUV,Area 32,Area 27,8.1,6.26,0,,0,,0,,400.42,19.68,3.5,3.9
2025-04-15,11:34:00,CNR8017766,Cancelled by Customer,671113,Prime SUV,Area 45,Area 6,,,1,AC is not working,0,,0,,,,,
2025-04-17,18:47:00,CNR6181276,Other,897825,Prime SUV,Area 9,Area 17,,,0,,0,,0,,,,,
2025-04-30,04:15:00,CNR6818286,Incomplete,362686,Prime Sedan,Area 20,Area 30,,,0,,0,,1,Customer Demand,,,,
2025-04-09,03:33:00,CNR2217554,Success,248555,eBike,Area 11,Area 2,7.05,5.31,0,,0,,0,,592.15,10.49,4.1,4.9
2025-04-26,02:08:00,CNR2560668,Success,472796,Prime SUV,Area 2,Area 22,6.77,6.84,0,,0,,0,,1200.14,17.82,4.7,3.6
2025-04-22,05:29:00,CNR3257268,Success,293236,Prime Plus,Area 10,Area 13,2.82,9.94,0,,0,,0,,400.65,9.82,4.5,3.1
2025-04-22,06:35:00,CNR1052550,Success,743325,Bike,Area 50,Area 28,3.5,6.73,0,,0,,0,,605.65,22.73,3.6,4.2
2025-04-30,06:18:00,CNR2856020,Success,352787,eBike,Area 1,Area 49,5.75,11.49,0,,0,,0,,194.66,21.42,4.6,3.6
2025-04-08,09:08:00,CNR5514469,Success,138031,Auto,Area 44,Area 46,2.18,6.11,0,,0,,0,,1191.97,15.6,3.2,4
2025-04-07,17:15:00,CNR1693126,Cancelled by Driver,134464,Prime SUV,Area 49,Area 14,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-19,17:59:00,CNR1730519,Success,715089,Bike,Area 29,Area 23,9.86,7.75,0,,0,,0,,799.56,17.72,3.1,3.2
2025-04-24,05:19:00,CNR0421128,Other,936202,Auto,Area 25,Area 1,,,0,,0,,0,,,,,
2025-04-25,06:35:00,CNR8784819,Success,201505,Prime Plus,Area 17,Area 45,6.24,9.93,0,,0,,0,,204.86,15.74,3.1,4.5
2025-04-07,01:03:00,CNR3380947,Success,698087,Mini,Area 11,Area 1,2.34,7.4,0,,0,,0,,401.58,14.1,3.2,3.7
2025-04-16,17:31:00,CNR1433287,Success,933548,Bike,Area 26,Area 32,6.41,9.66,0,,0,,0,,195.66,15.14,4.6,3
2025-04-29,06:45:00,CNR0156612,Cancelled by Driver,855079,Auto,Area 15,Area 47,,,0,,1,Customer related issue,0,,,,,
2025-04-04,01:57:00,CNR6266107,Other,754484,Prime Sedan,Area 46,Area 21,,,0,,0,,0,,,,,
2025-04-04,13:28:00,CNR1380618,Success,330377,Prime SUV,Area 22,Area 41,7.37,4.99,0,,0,,0,,95.19,19.8,3.3,3.7
2025-04-12,12:00:00,CNR7488926,Other,180108,Mini,Area 50,Area 36,,,0,,0,,0,,,,,
2025-04-19,10:57:00,CNR8725832,Cancelled by Customer,550207,Bike,Area 26,Area 39,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-19,18:36:00,CNR3032351,Cancelled by Driver,928853,Auto,Area 28,Area 18,,,0,,1,Customer related issue,0,,,,,
2025-04-01,20:29:00,CNR4706353,Cancelled by Driver,335888,Auto,Area 46,Area 39,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-25,08:18:00,CNR3056006,Other,553885,Prime Plus,Area 10,Area 24,,,0,,0,,0,,,,,
2025-04-09,09:31:00,CNR0478730,Cancelled by Customer,903574,Prime Sedan,Area 31,Area 48,,,1,Wrong Address,0,,0,,,,,
2025-04-09,17:26:00,CNR4280392,Success,223769,Prime Sedan,Area 20,Area 27,6.92,4.1,0,,0,,0,,808.56,17.92,4.5,4
2025-04-05,10:16:00,CNR4951972,Success,357863,Prime Plus,Area 19,Area 23,8.53,8.55,0,,0,,0,,602.22,21.84,3.8,3.7
2025-04-05,11:00:00,CNR6605757,Cancelled by Customer,428185,Prime Plus,Area 21,Area 39,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-16,07:48:00,CNR7694272,Success,109773,Prime SUV,Area 43,Area 7,6.66,6,0,,0,,0,,305.8,20.97,3.5,4.9
2025-04-19,21:29:00,CNR9500466,Success,797982,Auto,Area 46,Area 30,8.79,7.36,0,,0,,0,,705.57,16.37,3.8,3.9
2025-04-22,08:52:00,CNR4737570,Other,913355,Bike,Area 24,Area 20,,,0,,0,,0,,,,,
2025-04-28,21:09:00,CNR6302062,Success,942459,Mini,Area 22,Area 40,7.55,3.65,0,,0,,0,,307.68,4.39,3.5,3.2
2025-04-03,23:11:00,CNR4172607,Success,588855,eBike,Area 20,Area 37,3.34,10.16,0,,0,,0,,106.04,1.27,4,4.8
2025-04-29,14:58:00,CNR1089514,Other,644762,Auto,Area 4,Area 8,,,0,,0,,0,,,,,
